Unnamed: 0,car_name,brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price,unnamed:0
9341,Honda Amaze,Honda,Amaze,2,35000,Dealer,Petrol,Manual,17.8,1198,86.7,5,595000,7305
9342,Honda Amaze,Honda,Amaze,3,11000,Dealer,Petrol,Automatic,15.5,1198,86.7,5,820000,7306
9344,Honda Amaze,Honda,Amaze,5,56348,Dealer,Petrol,Manual,17.8,1198,86.7,5,400000,7307
9346,Honda Amaze,Honda,Amaze,6,59000,Dealer,Petrol,Manual,18.0,1198,86.7,5,399000,7308
9347,Honda Amaze,Honda,Amaze,4,45000,Dealer,Petrol,Automatic,15.5,1198,86.7,5,525000,7309
9348,Honda Amaze,Honda,Amaze,6,36000,Dealer,Petrol,Manual,18.0,1198,86.7,5,395000,7310
9349,Honda Amaze,Honda,Amaze,5,40000,Dealer,Petrol,Automatic,15.5,1198,86.7,5,474000,7311
9350,Honda Amaze,Honda,Amaze,8,33456,Dealer,Petrol,Automatic,15.5,1198,86.7,5,425000,7312
9351,Honda Amaze,Honda,Amaze,5,52306,Dealer,Petrol,Manual,17.8,1198,86.7,5,465000,7313
9352,Honda Amaze,Honda,Amaze,6,40000,Dealer,Petrol,Manual,18.0,1198,86.7,5,425000,7314
9353,Honda Amaze,Honda,Amaze,4,32000,Dealer,Petrol,Manual,17.8,1198,86.7,5,495000,7315
9356,Honda Amaze,Honda,Amaze,2,19000,Dealer,Petrol,Manual,17.8,1198,86.7,5,580000,7316
9357,Honda Amaze,Honda,Amaze,7,49000,Dealer,Petrol,Manual,18.0,1198,86.7,5,395000,7317
9358,Honda Amaze,Honda,Amaze,6,60500,Dealer,Petrol,Manual,18.0,1198,86.7,5,444000,7318
9361,Honda Amaze,Honda,Amaze,7,52000,Dealer,Petrol,Manual,18.0,1198,86.7,5,375000,7319
9362,Honda Amaze,Honda,Amaze,8,53000,Dealer,Petrol,Automatic,15.5,1198,86.7,5,425000,7320
9364,Honda Amaze,Honda,Amaze,5,45000,Dealer,Petrol,Manual,17.8,1198,86.7,5,450000,7321
9365,Honda Amaze,Honda,Amaze,6,33000,Dealer,Petrol,Manual,18.0,1198,86.7,5,425000,7322
9366,Honda Amaze,Honda,Amaze,6,22000,Dealer,Petrol,Manual,18.0,1198,86.7,5,450000,7323
9367,Honda Amaze,Honda,Amaze,4,51000,Dealer,Petrol,Manual,17.8,1198,86.7,5,485000,7324
9370,Honda Amaze,Honda,Amaze,3,12000,Dealer,Petrol,Manual,17.8,1198,86.7,5,625000,7325
9371,Honda Amaze,Honda,Amaze,6,59861,Dealer,Petrol,Manual,18.0,1198,86.7,5,387000,7326
9372,Honda Amaze,Honda,Amaze,4,30073,Dealer,Petrol,Manual,18.0,1198,86.7,5,475000,7327
9374,Honda Amaze,Honda,Amaze,6,57000,Dealer,Petrol,Manual,18.0,1198,86.7,5,390000,7328
9375,Honda Amaze,Honda,Amaze,5,46000,Dealer,Petrol,Manual,18.0,1198,86.7,5,425000,7329
9376,Honda Amaze,Honda,Amaze,7,87200,Dealer,Petrol,Manual,18.0,1198,86.7,5,385000,7330
9378,Honda Amaze,Honda,Amaze,3,40200,Dealer,Petrol,Manual,17.8,1198,86.7,5,650000,7331
9379,Honda Amaze,Honda,Amaze,4,19500,Dealer,Petrol,Manual,17.8,1198,86.7,5,499000,7332
9380,Honda Amaze,Honda,Amaze,4,42000,Dealer,Petrol,Manual,18.0,1198,86.7,5,455000,7333
9382,Honda Amaze,Honda,Amaze,5,44000,Dealer,Petrol,Manual,18.0,1198,86.7,5,450000,7334
9383,Honda Amaze,Honda,Amaze,4,55000,Dealer,Petrol,Manual,17.8,1198,86.7,5,479000,7335
9384,Honda Amaze,Honda,Amaze,3,38000,Dealer,Petrol,Manual,17.8,1198,86.7,5,600000,7336
9385,Honda Amaze,Honda,Amaze,7,55200,Dealer,Petrol,Manual,18.0,1198,86.7,5,375000,7337
9386,Honda Amaze,Honda,Amaze,4,32000,Dealer,Petrol,Manual,17.8,1198,86.7,5,510000,7338
9387,Honda Amaze,Honda,Amaze,7,58000,Dealer,Petrol,Automatic,15.5,1198,86.7,5,445000,7339
9388,Honda Amaze,Honda,Amaze,3,27000,Dealer,Petrol,Manual,17.8,1198,86.7,5,675000,7340
9389,Honda Amaze,Honda,Amaze,6,73000,Dealer,Petrol,Manual,18.0,1198,86.7,5,465000,7341
9390,Honda Amaze,Honda,Amaze,7,53000,Dealer,Petrol,Manual,18.0,1198,86.7,5,485000,7342
9391,Honda Amaze,Honda,Amaze,5,79000,Dealer,Petrol,Manual,18.0,1198,86.7,5,490000,7343
9392,Honda Amaze,Honda,Amaze,7,35000,Dealer,Petrol,Automatic,15.5,1198,86.7,5,425000,7344
9393,Honda Amaze,Honda,Amaze,5,40000,Dealer,Petrol,Manual,18.0,1198,86.7,5,475000,7345
9394,Honda Amaze,Honda,Amaze,7,49000,Dealer,Petrol,Manual,18.0,1198,86.7,5,495000,7346
9395,Honda Amaze,Honda,Amaze,8,55000,Dealer,Petrol,Automatic,15.5,1198,86.7,5,425000,7347
9396,Honda Amaze,Honda,Amaze,8,78000,Dealer,Petrol,Automatic,15.5,1198,86.7,5,500000,7348
9398,Honda Amaze,Honda,Amaze,2,15787,Dealer,Petrol,Manual,18.0,1198,86.7,5,650000,7349
9399,Honda Amaze,Honda,Amaze,4,33033,Dealer,Petrol,Manual,17.8,1198,86.7,5,475000,7350
9400,Honda Amaze,Honda,Amaze,6,37000,Dealer,Petrol,Manual,18.0,1198,86.7,5,475000,7351
9401,Honda Amaze,Honda,Amaze,8,28802,Dealer,Petrol,Automatic,15.5,1198,86.7,5,450000,7352
9402,Honda Amaze,Honda,Amaze,8,30000,Dealer,Petrol,Automatic,15.5,1198,86.7,5,460000,7353
9403,Honda Amaze,Honda,Amaze,6,59962,Dealer,Petrol,Manual,18.0,1198,86.7,5,389000,7354
9404,Honda Amaze,Honda,Amaze,8,35000,Dealer,Petrol,Manual,18.0,1198,86.7,5,525000,7355
9406,Honda Amaze,Honda,Amaze,4,22345,Dealer,Petrol,Manual,17.8,1198,86.7,5,580000,7356
9407,Honda Amaze,Honda,Amaze,7,50000,Individual,Petrol,Manual,18.0,1198,86.7,5,400000,7357
9409,Honda Amaze,Honda,Amaze,3,50000,Individual,Petrol,Manual,17.8,1198,86.7,5,550000,7358
9410,Honda Amaze,Honda,Amaze,4,58900,Individual,Petrol,Manual,17.8,1198,86.7,5,470000,7359
9411,Honda Amaze,Honda,Amaze,6,120000,Individual,Petrol,Manual,18.0,1198,86.7,5,280000,7360
9412,Honda Amaze,Honda,Amaze,6,28000,Individual,Petrol,Manual,18.0,1198,86.7,5,450000,7361
9413,Honda Amaze,Honda,Amaze,3,30000,Individual,Petrol,Manual,17.8,1198,86.7,5,500000,7362
9414,Honda Amaze,Honda,Amaze,7,25000,Individual,Petrol,Manual,18.0,1198,86.7,5,560000,7363
9415,Honda Amaze,Honda,Amaze,4,50000,Individual,Petrol,Manual,17.8,1198,86.7,5,550000,7364
9416,Honda Amaze,Honda,Amaze,7,20000,Individual,Petrol,Manual,18.0,1198,86.7,5,550000,7365
9417,Honda Amaze,Honda,Amaze,6,40000,Individual,Petrol,Manual,18.0,1198,86.7,5,450000,7366
9418,Honda Amaze,Honda,Amaze,3,25000,Individual,Petrol,Manual,17.8,1198,86.7,5,650000,7367
9419,Honda Amaze,Honda,Amaze,7,54000,Individual,Petrol,Manual,18.0,1198,86.7,5,400000,7368
9420,Honda Amaze,Honda,Amaze,5,25000,Individual,Petrol,Manual,17.8,1198,86.7,5,750000,7369
9422,Honda Amaze,Honda,Amaze,5,7500,Individual,Petrol,Manual,18.0,1198,86.7,5,650000,7370
9423,Honda Amaze,Honda,Amaze,7,46000,Individual,Petrol,Manual,18.0,1198,86.7,5,480000,7371
9424,Honda Amaze,Honda,Amaze,4,80000,Individual,Petrol,Manual,17.8,1198,86.7,5,440000,7372
9426,Honda Amaze,Honda,Amaze,6,80000,Individual,Petrol,Manual,18.0,1198,86.7,5,350000,7373
9427,Honda Amaze,Honda,Amaze,6,25000,Individual,Petrol,Manual,18.0,1198,86.7,5,350000,7374
9429,Honda Amaze,Honda,Amaze,3,33000,Individual,Petrol,Manual,17.8,1198,86.7,5,550000,7375
9432,Honda Amaze,Honda,Amaze,4,35000,Individual,Petrol,Manual,17.8,1198,86.7,5,525000,7376
9433,Honda Amaze,Honda,Amaze,6,90000,Individual,Petrol,Manual,18.0,1198,86.7,5,350000,7377
9434,Honda Amaze,Honda,Amaze,5,18800,Individual,Petrol,Manual,18.0,1198,86.7,5,450000,7378
9435,Honda Amaze,Honda,Amaze,7,44000,Individual,Petrol,Manual,18.0,1198,86.7,5,330000,7379
9437,Honda Amaze,Honda,Amaze,4,85000,Individual,Petrol,Manual,17.8,1198,86.7,5,440000,7380
9438,Honda Amaze,Honda,Amaze,6,42000,Individual,Petrol,Manual,18.0,1198,86.7,5,390000,7381
9439,Honda Amaze,Honda,Amaze,4,51000,Individual,Petrol,Manual,17.8,1198,86.7,5,600000,7382
9440,Honda Amaze,Honda,Amaze,5,15000,Individual,Petrol,Manual,18.0,1198,86.7,5,500000,7383
9442,Honda Amaze,Honda,Amaze,6,50000,Individual,Petrol,Automatic,15.5,1198,86.7,5,400000,7384
9443,Honda Amaze,Honda,Amaze,6,25000,Individual,Petrol,Manual,18.0,1198,86.7,5,390000,7385
9444,Honda Amaze,Honda,Amaze,3,40000,Individual,Petrol,Manual,17.8,1198,86.7,5,610000,7386
9445,Honda Amaze,Honda,Amaze,8,28000,Individual,Petrol,Manual,18.0,1198,86.7,5,350000,7387
9448,Honda Amaze,Honda,Amaze,5,70000,Individual,Petrol,Manual,18.0,1198,86.7,5,550000,7388
9449,Honda Amaze,Honda,Amaze,3,25000,Individual,Petrol,Manual,17.8,1198,86.7,5,650000,7389
9451,Honda Amaze,Honda,Amaze,4,40000,Individual,Petrol,Manual,17.8,1198,86.7,5,500000,7390
9452,Honda Amaze,Honda,Amaze,3,20000,Individual,Petrol,Manual,17.8,1198,86.7,5,530000,7391
9454,Honda Amaze,Honda,Amaze,5,40000,Individual,Petrol,Automatic,15.5,1198,86.7,5,400000,7392
9456,Honda Amaze,Honda,Amaze,6,41604,Trustmark Dealer,Petrol,Manual,18.0,1198,86.7,5,400000,7393
9457,Honda Amaze,Honda,Amaze,6,65445,Trustmark Dealer,Petrol,Manual,18.0,1198,86.7,5,499000,7394
9461,Honda Amaze,Honda,Amaze,4,32650,Trustmark Dealer,Petrol,Manual,17.8,1198,86.7,5,510000,7395
9462,Honda Amaze,Honda,Amaze,7,39337,Trustmark Dealer,Petrol,Manual,18.0,1198,86.7,5,410000,7396
9463,Honda Amaze,Honda,Amaze,5,52312,Trustmark Dealer,Petrol,Manual,17.8,1198,86.7,5,490000,7397
9464,Ford Aspire,Ford,Aspire,4,58000,Dealer,Petrol,Manual,18.16,1196,86.8,5,500000,7398
9465,Ford Aspire,Ford,Aspire,3,21450,Dealer,Petrol,Manual,18.16,1196,86.8,5,585000,7399
9466,Ford Aspire,Ford,Aspire,6,49743,Dealer,Petrol,Manual,18.16,1196,86.8,5,480000,7400
9467,Ford Aspire,Ford,Aspire,5,43652,Dealer,Petrol,Manual,18.16,1196,86.8,5,430000,7401
9468,Ford Aspire,Ford,Aspire,4,30000,Individual,Petrol,Manual,18.16,1196,86.8,5,480000,7402
9469,Ford Aspire,Ford,Aspire,3,10000,Individual,Petrol,Manual,18.16,1196,86.8,5,630000,7403
9470,Ford Aspire,Ford,Aspire,3,8000,Individual,Petrol,Manual,18.16,1196,86.8,5,590000,7404
9472,Ford Aspire,Ford,Aspire,5,20000,Individual,Petrol,Manual,18.16,1196,86.8,5,525000,7405
9473,Ford Aspire,Ford,Aspire,5,35000,Individual,Petrol,Manual,18.16,1196,86.8,5,369000,7406
9474,Ford Aspire,Ford,Aspire,3,5000,Individual,Petrol,Manual,18.16,1196,86.8,5,680000,7407
9476,Ford Aspire,Ford,Aspire,5,75000,Individual,Petrol,Manual,18.16,1196,86.8,5,395000,7408
9477,Ford Aspire,Ford,Aspire,4,20000,Individual,Petrol,Manual,18.16,1196,86.8,5,590000,7409
9478,Ford Aspire,Ford,Aspire,3,50000,Individual,Petrol,Manual,18.16,1196,86.8,5,530000,7410
9479,Ford Aspire,Ford,Aspire,5,40000,Individual,Petrol,Manual,18.16,1196,86.8,5,500000,7411
9480,Ford Aspire,Ford,Aspire,3,5000,Individual,Petrol,Manual,18.16,1196,86.8,5,680000,7412
9482,Ford Aspire,Ford,Aspire,4,27000,Individual,Petrol,Manual,18.16,1196,86.8,5,540000,7413
9483,Ford Aspire,Ford,Aspire,5,55000,Individual,Petrol,Manual,18.16,1196,86.8,5,460000,7414
9484,Ford Aspire,Ford,Aspire,5,37000,Individual,Petrol,Manual,18.16,1196,86.8,5,380000,7415
9485,Ford Aspire,Ford,Aspire,4,5000,Individual,Petrol,Manual,18.16,1196,86.8,5,510000,7416
9486,Ford Aspire,Ford,Aspire,4,35000,Individual,Petrol,Manual,18.16,1196,86.8,5,475000,7417
9487,Ford Aspire,Ford,Aspire,5,19543,Individual,Petrol,Manual,18.16,1196,86.8,5,475000,7418
9488,Ford Aspire,Ford,Aspire,6,30000,Individual,Petrol,Manual,18.16,1196,86.8,5,450000,7419
9489,Ford Figo,Ford,Figo,6,20319,Dealer,Petrol,Manual,18.16,1196,86.8,5,355000,7420
9491,Ford Figo,Ford,Figo,5,14000,Dealer,Petrol,Manual,18.16,1196,86.8,5,540000,7421
9494,Ford Figo,Ford,Figo,5,41001,Dealer,Petrol,Manual,18.16,1196,86.8,5,450000,7422
9495,Ford Figo,Ford,Figo,5,25780,Dealer,Petrol,Manual,18.16,1196,86.8,5,525000,7423
9496,Ford Figo,Ford,Figo,5,35000,Dealer,Petrol,Manual,18.16,1196,86.8,5,595000,7424
9497,Ford Figo,Ford,Figo,4,19300,Dealer,Petrol,Manual,18.16,1196,86.8,5,567000,7425
9498,Ford Figo,Ford,Figo,4,59819,Dealer,Petrol,Manual,18.16,1196,86.8,5,575000,7426
9499,Ford Figo,Ford,Figo,5,35000,Dealer,Petrol,Manual,18.16,1196,86.8,5,500000,7427
9500,Ford Figo,Ford,Figo,5,35000,Dealer,Petrol,Manual,18.16,1196,86.8,5,360000,7428
9501,Ford Figo,Ford,Figo,4,44000,Dealer,Petrol,Manual,18.16,1196,86.8,5,580000,7429
9503,Ford Figo,Ford,Figo,5,35000,Dealer,Petrol,Manual,18.16,1196,86.8,5,500000,7430
9504,Ford Figo,Ford,Figo,6,61000,Dealer,Petrol,Manual,18.16,1196,86.8,5,350000,7431
9505,Ford Figo,Ford,Figo,5,61304,Dealer,Petrol,Manual,18.16,1196,86.8,5,340000,7432
9506,Ford Figo,Ford,Figo,5,68000,Dealer,Petrol,Manual,18.16,1196,86.8,5,525000,7433
9508,Ford Figo,Ford,Figo,5,49392,Dealer,Petrol,Manual,18.16,1196,86.8,5,575000,7434
9509,Ford Figo,Ford,Figo,4,17000,Dealer,Petrol,Manual,18.16,1196,86.8,5,485000,7435
9510,Ford Figo,Ford,Figo,3,43266,Dealer,Petrol,Manual,18.16,1196,86.8,5,620000,7436
9514,Ford Figo,Ford,Figo,6,58000,Individual,Petrol,Manual,18.16,1196,86.8,5,290000,7437
9515,Ford Figo,Ford,Figo,5,60000,Individual,Petrol,Manual,18.16,1196,86.8,5,420000,7438
9516,Ford Figo,Ford,Figo,3,40000,Individual,Petrol,Manual,18.16,1196,86.8,5,416000,7439
9518,Ford Figo,Ford,Figo,4,32700,Individual,Petrol,Manual,18.16,1196,86.8,5,600000,7440
9519,Ford Figo,Ford,Figo,2,31000,Individual,Petrol,Manual,18.16,1196,86.8,5,525000,7441
9520,Ford Figo,Ford,Figo,5,40000,Individual,Petrol,Manual,18.16,1196,86.8,5,400000,7442
9521,Ford Figo,Ford,Figo,5,40000,Individual,Petrol,Manual,18.16,1196,86.8,5,400000,7443
9522,Ford Figo,Ford,Figo,3,60000,Individual,Petrol,Manual,18.16,1196,86.8,5,342000,7444
9523,Ford Figo,Ford,Figo,5,30000,Individual,Petrol,Manual,18.16,1196,86.8,5,550000,7445
9524,Ford Figo,Ford,Figo,4,40000,Individual,Petrol,Manual,18.12,1196,86.8,5,500000,7446
9525,Ford Figo,Ford,Figo,4,19093,Trustmark Dealer,Petrol,Manual,18.16,1196,86.8,5,525000,7447
9527,Hyundai i20,Hyundai,i20,1,20000,Individual,Petrol,Automatic,19.65,1197,86.8,5,700000,7448
9528,Volkswagen Polo,Volkswagen,Polo,8,89929,Dealer,Diesel,Manual,20.14,1498,88.0,5,441000,7449
9529,Volkswagen Polo,Volkswagen,Polo,5,63000,Dealer,Diesel,Manual,20.14,1498,88.0,5,510000,7450
9531,Volkswagen Polo,Volkswagen,Polo,4,51952,Dealer,Diesel,Manual,20.14,1498,88.0,5,750000,7451
9532,Volkswagen Polo,Volkswagen,Polo,4,44000,Dealer,Diesel,Manual,20.14,1498,88.0,5,675000,7452
9533,Volkswagen Polo,Volkswagen,Polo,5,98000,Dealer,Diesel,Manual,20.14,1498,88.0,5,599000,7453
9534,Volkswagen Polo,Volkswagen,Polo,6,41000,Dealer,Diesel,Manual,20.14,1498,88.0,5,525000,7454
9536,Volkswagen Polo,Volkswagen,Polo,4,75500,Dealer,Diesel,Manual,20.14,1498,88.0,5,570000,7455
9537,Volkswagen Polo,Volkswagen,Polo,3,75000,Dealer,Diesel,Manual,20.14,1498,88.0,5,655000,7456
9539,Volkswagen Polo,Volkswagen,Polo,4,76500,Dealer,Diesel,Manual,20.14,1498,88.0,5,570000,7457
9540,Volkswagen Polo,Volkswagen,Polo,2,36800,Dealer,Diesel,Manual,20.14,1498,88.0,5,675000,7458
9541,Volkswagen Polo,Volkswagen,Polo,5,9700,Dealer,Diesel,Manual,20.14,1498,88.0,5,450000,7459
9542,Volkswagen Polo,Volkswagen,Polo,5,62000,Dealer,Diesel,Manual,20.14,1498,88.0,5,390000,7460
9543,Volkswagen Polo,Volkswagen,Polo,3,54495,Dealer,Diesel,Manual,20.14,1498,88.0,5,538000,7461
9544,Volkswagen Polo,Volkswagen,Polo,5,39000,Dealer,Diesel,Manual,20.14,1498,88.0,5,550000,7462
9545,Volkswagen Polo,Volkswagen,Polo,5,63000,Dealer,Diesel,Manual,20.14,1498,88.0,5,655000,7463
9546,Volkswagen Polo,Volkswagen,Polo,6,63000,Dealer,Diesel,Manual,20.14,1498,88.0,5,650000,7464
9547,Volkswagen Polo,Volkswagen,Polo,5,63000,Dealer,Diesel,Manual,20.14,1498,88.0,5,645000,7465
9548,Volkswagen Polo,Volkswagen,Polo,5,86400,Dealer,Diesel,Manual,20.14,1498,88.0,5,565000,7466
9549,Volkswagen Polo,Volkswagen,Polo,2,21000,Dealer,Diesel,Manual,20.14,1498,88.0,5,865000,7467
9550,Volkswagen Polo,Volkswagen,Polo,5,25000,Dealer,Diesel,Manual,20.14,1498,88.0,5,475000,7468
9551,Volkswagen Polo,Volkswagen,Polo,6,60942,Dealer,Diesel,Manual,20.14,1498,88.0,5,560000,7469
9552,Volkswagen Polo,Volkswagen,Polo,6,58111,Dealer,Diesel,Manual,20.14,1498,88.0,5,635000,7470
9553,Volkswagen Polo,Volkswagen,Polo,5,72000,Dealer,Diesel,Manual,20.14,1498,88.0,5,650000,7471
9555,Volkswagen Polo,Volkswagen,Polo,3,36000,Dealer,Diesel,Manual,20.14,1498,88.0,5,790000,7472
9556,Volkswagen Polo,Volkswagen,Polo,6,62000,Dealer,Diesel,Manual,20.14,1498,88.0,5,675000,7473
9557,Volkswagen Polo,Volkswagen,Polo,4,66900,Individual,Diesel,Manual,20.14,1498,88.0,5,700000,7474
9558,Volkswagen Polo,Volkswagen,Polo,5,100000,Individual,Diesel,Manual,20.14,1498,88.0,5,630000,7475
9559,Volkswagen Polo,Volkswagen,Polo,4,100000,Individual,Diesel,Manual,20.14,1498,88.0,5,615000,7476
9560,Volkswagen Polo,Volkswagen,Polo,4,50000,Individual,Diesel,Manual,20.14,1498,88.0,5,790000,7477
9562,Volkswagen Polo,Volkswagen,Polo,4,25000,Individual,Diesel,Manual,20.14,1498,88.0,5,750000,7478
9563,Volkswagen Polo,Volkswagen,Polo,4,120000,Individual,Diesel,Manual,20.14,1498,88.0,5,600000,7479
9565,Volkswagen Polo,Volkswagen,Polo,3,25000,Individual,Diesel,Manual,20.14,1498,88.0,5,850000,7481
9566,Volkswagen Polo,Volkswagen,Polo,4,20000,Individual,Diesel,Manual,20.14,1498,88.0,5,725000,7482
9567,Volkswagen Polo,Volkswagen,Polo,4,77000,Individual,Diesel,Manual,20.14,1498,88.0,5,600000,7483
9568,Volkswagen Polo,Volkswagen,Polo,5,60000,Individual,Diesel,Manual,20.14,1498,88.0,5,750000,7484
9570,Maruti Swift,Maruti,Swift,15,67000,Dealer,Petrol,Manual,16.1,1298,88.2,5,160000,7485
9572,Maruti Swift,Maruti,Swift,15,82000,Dealer,Petrol,Manual,16.1,1298,88.2,5,205000,7486
9573,Maruti Swift,Maruti,Swift,6,48000,Dealer,Petrol,Manual,16.1,1298,88.2,5,480000,7487
9574,Maruti Swift,Maruti,Swift,12,72546,Dealer,Petrol,Manual,16.1,1298,88.2,5,295000,7488
9575,Maruti Swift,Maruti,Swift,13,34273,Dealer,Petrol,Manual,16.1,1298,88.2,5,190000,7489
9576,Maruti Swift,Maruti,Swift,11,57000,Dealer,Petrol,Manual,16.1,1298,88.2,5,250000,7490
9578,Maruti Swift,Maruti,Swift,12,65000,Dealer,Petrol,Manual,16.1,1298,88.2,5,210000,7491
9579,Maruti Swift,Maruti,Swift,11,62000,Dealer,Petrol,Manual,16.1,1298,88.2,5,219000,7492
9583,Maruti Swift,Maruti,Swift,10,53000,Dealer,Petrol,Manual,16.1,1298,88.2,5,275000,7493
9584,Maruti Swift,Maruti,Swift,12,54000,Dealer,Petrol,Manual,16.1,1298,88.2,5,360000,7494
9585,Maruti Swift,Maruti,Swift,13,93000,Dealer,Petrol,Manual,16.1,1298,88.2,5,165000,7495
9586,Maruti Swift,Maruti,Swift,13,57000,Dealer,Petrol,Manual,16.1,1298,88.2,5,205000,7496
9587,Maruti Swift,Maruti,Swift,14,75000,Dealer,Petrol,Manual,16.1,1298,88.2,5,165000,7497
9588,Maruti Swift,Maruti,Swift,12,53000,Dealer,Petrol,Manual,16.1,1298,88.2,5,225000,7498
9589,Maruti Swift,Maruti,Swift,13,75900,Individual,Petrol,Manual,16.1,1298,88.2,5,240000,7499
9590,Maruti Swift,Maruti,Swift,14,60000,Individual,Petrol,Manual,16.1,1298,88.2,5,149000,7500
9591,Maruti Swift,Maruti,Swift,12,60000,Individual,Petrol,Manual,16.1,1298,88.2,5,350000,7501
9592,Maruti Swift,Maruti,Swift,13,60000,Individual,Petrol,Manual,16.1,1298,88.2,5,190000,7502
9593,Maruti Swift,Maruti,Swift,13,80000,Individual,Petrol,Manual,16.1,1298,88.2,5,220000,7503
9594,Maruti Swift,Maruti,Swift,12,100000,Individual,Petrol,Manual,16.1,1298,88.2,5,320000,7504
9595,Maruti Ciaz,Maruti,Ciaz,5,76000,Dealer,Diesel,Manual,28.09,1248,88.5,5,650000,7505
9596,Maruti Ciaz,Maruti,Ciaz,2,27645,Dealer,Diesel,Manual,28.09,1248,88.5,5,951000,7506
9597,Maruti Ciaz,Maruti,Ciaz,4,106000,Dealer,Diesel,Manual,28.09,1248,88.5,5,675000,7507
9598,Maruti Ciaz,Maruti,Ciaz,6,37006,Dealer,Diesel,Manual,26.21,1248,88.5,5,525000,7508
9599,Maruti Ciaz,Maruti,Ciaz,5,38000,Dealer,Diesel,Manual,28.09,1248,88.5,5,591000,7509
9601,Maruti Ciaz,Maruti,Ciaz,6,49000,Dealer,Diesel,Manual,28.09,1248,88.5,5,565000,7510
9602,Maruti Ciaz,Maruti,Ciaz,6,48767,Dealer,Diesel,Manual,26.21,1248,88.5,5,681000,7511
9603,Maruti Ciaz,Maruti,Ciaz,6,75000,Dealer,Diesel,Manual,28.09,1248,88.5,5,625000,7512
9604,Maruti Ciaz,Maruti,Ciaz,4,63500,Dealer,Diesel,Manual,28.09,1248,88.5,5,665000,7513
9605,Maruti Ciaz,Maruti,Ciaz,2,15260,Dealer,Diesel,Manual,28.09,1248,88.5,5,1095000,7514
9606,Maruti Ciaz,Maruti,Ciaz,5,35000,Dealer,Diesel,Manual,28.09,1248,88.5,5,610000,7515
9608,Maruti Ciaz,Maruti,Ciaz,5,40000,Dealer,Diesel,Manual,28.09,1248,88.5,5,595000,7516
9609,Maruti Ciaz,Maruti,Ciaz,7,64000,Dealer,Diesel,Manual,26.21,1248,88.5,5,575000,7517
9610,Maruti Ciaz,Maruti,Ciaz,5,86000,Dealer,Diesel,Manual,28.09,1248,88.5,5,680000,7518
9611,Maruti Ciaz,Maruti,Ciaz,5,59000,Dealer,Diesel,Manual,26.21,1248,88.5,5,710000,7519
9613,Maruti Ciaz,Maruti,Ciaz,6,78000,Dealer,Diesel,Manual,26.21,1248,88.5,5,575000,7520
9615,Maruti Ciaz,Maruti,Ciaz,4,40000,Dealer,Diesel,Manual,28.09,1248,88.5,5,810000,7521
9618,Maruti Ciaz,Maruti,Ciaz,4,67000,Dealer,Diesel,Manual,28.09,1248,88.5,5,831000,7522
9619,Maruti Ciaz,Maruti,Ciaz,6,49986,Dealer,Diesel,Manual,26.21,1248,88.5,5,610000,7523
9620,Maruti Ciaz,Maruti,Ciaz,4,31400,Dealer,Diesel,Manual,28.09,1248,88.5,5,785000,7524
9621,Maruti Ciaz,Maruti,Ciaz,5,67518,Dealer,Diesel,Manual,28.09,1248,88.5,5,755000,7525
9622,Maruti Ciaz,Maruti,Ciaz,6,48000,Dealer,Diesel,Manual,26.21,1248,88.5,5,685000,7526
9623,Maruti Ciaz,Maruti,Ciaz,6,67181,Dealer,Diesel,Manual,26.21,1248,88.5,5,679000,7527
9626,Maruti Ciaz,Maruti,Ciaz,4,13000,Dealer,Diesel,Manual,28.09,1248,88.5,5,885000,7528
9627,Maruti Ciaz,Maruti,Ciaz,4,43000,Dealer,Diesel,Manual,28.09,1248,88.5,5,850000,7529
9628,Maruti Ciaz,Maruti,Ciaz,6,64000,Dealer,Diesel,Manual,28.09,1248,88.5,5,695000,7530
9629,Maruti Ciaz,Maruti,Ciaz,6,53698,Dealer,Diesel,Manual,28.09,1248,88.5,5,675000,7531
9630,Maruti Ciaz,Maruti,Ciaz,4,68000,Dealer,Diesel,Manual,28.09,1248,88.5,5,750000,7532
9631,Maruti Ciaz,Maruti,Ciaz,4,44046,Dealer,Diesel,Manual,28.09,1248,88.5,5,800000,7533
9635,Maruti Ciaz,Maruti,Ciaz,3,33000,Dealer,Diesel,Manual,28.09,1248,88.5,5,1000000,7534
9636,Maruti Ciaz,Maruti,Ciaz,5,41000,Dealer,Diesel,Manual,28.09,1248,88.5,5,750000,7535
9637,Maruti Ciaz,Maruti,Ciaz,5,115000,Dealer,Diesel,Manual,28.09,1248,88.5,5,655000,7536
9639,Maruti Ciaz,Maruti,Ciaz,5,68429,Dealer,Diesel,Manual,26.21,1248,88.5,5,797000,7537
9641,Maruti Ciaz,Maruti,Ciaz,3,30000,Dealer,Diesel,Manual,28.09,1248,88.5,5,1095000,7538
9642,Maruti Ciaz,Maruti,Ciaz,6,55000,Dealer,Diesel,Manual,28.09,1248,88.5,5,625000,7539
9645,Maruti Ciaz,Maruti,Ciaz,5,115852,Dealer,Diesel,Manual,28.09,1248,88.5,5,655000,7540
9646,Maruti Ciaz,Maruti,Ciaz,5,66000,Dealer,Diesel,Manual,28.09,1248,88.5,5,725000,7541
